transaction_id_dd,transaction_date,transaction_time,transaction_date_key,customer_id,account_id,merchant_id,branch_id,channel_id,transaction_type_id,amount,currency,is_recurring,is_salary,previous_balance,balance_after_transaction
txn00000001448,2024-10-27,13:54:12,20241027,13,13,24,501,1,1,48.11,USD,False,False,12923.88,12875.77
txn00000001449,2024-10-27,13:39:18,20241027,13,13,26,501,2,1,7.13,USD,False,False,12875.77,12868.64
txn00000001450,2024-11-06,09:00:00,20241106,13,13,0,501,4,4,1181.57,USD,True,True,12868.64,14050.21
txn00000001451,2024-11-08,15:54:35,20241108,13,13,36,501,1,1,52.09,USD,False,False,14050.21,13998.12
txn00000001452,2024-11-09,16:33:36,20241109,13,13,24,501,1,1,50.53,USD,False,False,13998.12,13947.59
txn00000001453,2024-11-11,17:25:08,20241111,13,13,53,501,2,1,54.11,USD,False,False,13947.59,13893.48
txn00000001454,2024-11-18,13:25:06,20241118,13,13,54,501,2,1,29.12,USD,False,False,13893.48,13864.36
txn00000001455,2024-11-19,23:00:00,20241119,13,13,54,501,2,1,54.17,USD,False,False,13864.36,13810.19
txn00000001456,2024-11-20,11:00:00,20241120,13,13,0,501,2,5,439.36,USD,True,False,13810.19,14249.55
txn00000001457,2024-11-20,21:38:33,20241120,13,13,31,501,1,1,29.33,USD,False,False,14249.55,14220.22
txn00000001458,2024-11-22,13:02:13,20241122,13,13,24,501,1,1,18.31,USD,False,False,14220.22,14201.91
txn00000001459,2024-11-26,19:09:49,20241126,13,13,13,501,1,1,19.46,USD,False,False,14201.91,14182.45
txn00000001460,2024-11-30,18:27:02,20241130,13,13,27,501,1,1,51.44,USD,False,False,14182.45,14131.01
txn00000001461,2024-12-06,09:00:00,20241206,13,13,0,501,4,4,1181.57,USD,True,True,14131.01,15312.58
txn00000001462,2024-12-12,12:14:51,20241212,13,13,36,501,2,1,46.69,USD,False,False,15312.58,15265.89
txn00000001463,2024-12-13,23:00:00,20241213,13,13,54,501,1,1,53.47,USD,False,False,15265.89,15212.42
txn00000001464,2024-12-14,11:12:04,20241214,13,13,13,501,2,1,26.45,USD,False,False,15212.42,15185.97
txn00000001465,2024-12-18,18:18:58,20241218,13,13,12,501,2,1,37.37,USD,False,False,15185.97,15148.6
txn00000001466,2024-12-20,11:00:00,20241220,13,13,0,501,2,5,439.36,USD,True,False,15148.6,15587.96
txn00000001467,2024-12-21,19:14:35,20241221,13,13,54,501,1,1,45.99,USD,False,False,15587.96,15541.97
txn00000001468,2024-12-21,12:49:05,20241221,13,13,26,501,2,1,8.13,USD,False,False,15541.97,15533.84
txn00000001469,2024-12-22,18:02:28,20241222,13,13,31,501,1,1,51.11,USD,False,False,15533.84,15482.73
txn00000001470,2024-12-22,21:22:28,20241222,13,13,27,501,2,1,3.95,USD,False,False,15482.73,15478.78
txn00000001471,2024-01-03,18:00:49,20240103,14,14,54,501,2,1,9.84,USD,False,False,1033.62,1023.78
txn00000001472,2024-01-03,22:21:24,20240103,14,14,54,501,1,1,25.8,USD,False,False,1023.78,997.98
txn00000001473,2024-01-05,09:00:00,20240105,14,14,0,501,4,4,1006.66,USD,True,True,997.98,2004.64
txn00000001474,2024-01-05,09:30:00,20240105,14,14,0,501,2,7,285.36,USD,True,False,2004.64,2290.0
txn00000001475,2024-01-07,17:42:44,20240107,14,14,12,501,2,1,19.95,USD,False,False,2290.0,2270.05
txn00000001476,2024-01-08,12:52:56,20240108,14,14,13,501,2,1,38.03,USD,False,False,2270.05,2232.02
txn00000001477,2024-01-09,11:08:18,20240109,14,14,3,501,2,1,21.39,USD,False,False,2232.02,2210.63
txn00000001478,2024-01-10,12:01:35,20240110,14,14,12,501,1,1,31.92,USD,False,False,2210.63,2178.71
txn00000001479,2024-01-11,21:05:12,20240111,14,14,24,501,1,1,29.07,USD,False,False,2178.71,2149.64
txn00000001480,2024-01-11,17:32:24,20240111,14,14,2,501,1,1,5.64,USD,False,False,2149.64,2144.0
txn00000001481,2024-01-14,17:44:01,20240114,14,14,1,501,1,1,41.79,USD,False,False,2144.0,2102.21
txn00000001482,2024-01-18,21:29:19,20240118,14,14,12,501,2,1,26.07,USD,False,False,2102.21,2076.14
txn00000001483,2024-01-22,19:29:07,20240122,14,14,12,501,2,1,21.15,USD,False,False,2076.14,2054.99
txn00000001484,2024-01-23,17:59:51,20240123,14,14,31,501,1,1,39.81,USD,False,False,2054.99,2015.18
txn00000001485,2024-01-30,12:01:20,20240130,14,14,31,501,2,1,32.5,USD,False,False,2015.18,1982.68
txn00000001486,2024-02-05,09:00:00,20240205,14,14,0,501,4,4,1006.66,USD,True,True,1982.68,2989.34
txn00000001487,2024-02-05,09:30:00,20240205,14,14,0,501,2,7,285.36,USD,True,False,2989.34,3274.7
txn00000001488,2024-02-05,15:00:32,20240205,14,14,39,501,1,1,38.92,USD,False,False,3274.7,3235.78
txn00000001489,2024-02-13,23:00:00,20240213,14,14,54,501,2,1,17.84,USD,False,False,3235.78,3217.94
txn00000001490,2024-02-13,15:25:39,20240213,14,14,22,501,3,2,125.96,USD,False,False,3217.94,3091.98
txn00000001491,2024-02-14,18:07:10,20240214,14,14,54,501,2,1,21.19,USD,False,False,3091.98,3070.79
txn00000001492,2024-02-16,19:21:57,20240216,14,14,12,501,2,1,28.98,USD,False,False,3070.79,3041.81
txn00000001493,2024-02-20,10:00:00,20240220,14,14,27,501,1,1,11.86,USD,False,False,3041.81,3029.95
txn00000001494,2024-02-20,19:25:33,20240220,14,14,12,501,1,1,21.5,USD,False,False,3029.95,3008.45
txn00000001495,2024-02-20,12:48:19,20240220,14,14,14,501,1,1,12.37,USD,False,False,3008.45,2996.08
txn00000001496,2024-02-22,18:39:07,20240222,14,14,53,501,1,1,23.86,USD,False,False,2996.08,2972.22
txn00000001497,2024-02-23,15:11:11,20240223,14,14,12,501,1,1,39.81,USD,False,False,2972.22,2932.41
txn00000001498,2024-02-24,10:00:00,20240224,14,14,14,501,1,1,33.7,USD,False,False,2932.41,2898.71
txn00000001499,2024-02-27,16:09:43,20240227,14,14,54,501,2,1,22.86,USD,False,False,2898.71,2875.85
txn00000001500,2024-03-05,09:00:00,20240305,14,14,0,501,4,4,1006.66,USD,True,True,2875.85,3882.51
txn00000001501,2024-03-05,09:30:00,20240305,14,14,0,501,2,7,285.36,USD,True,False,3882.51,4167.87
txn00000001502,2024-03-06,19:53:59,20240306,14,14,53,501,2,1,19.42,USD,False,False,4167.87,4148.45
txn00000001503,2024-03-09,12:13:59,20240309,14,14,10,501,3,2,89.15,USD,False,False,4148.45,4059.3
txn00000001504,2024-03-10,15:43:35,20240310,14,14,24,501,2,1,31.65,USD,False,False,4059.3,4027.65
txn00000001505,2024-03-13,11:54:36,20240313,14,14,1,501,1,1,32.46,USD,False,False,4027.65,3995.19
txn00000001506,2024-03-14,16:02:38,20240314,14,14,15,501,2,1,23.33,USD,False,False,3995.19,3971.86
txn00000001507,2024-03-15,16:58:54,20240315,14,14,50,501,3,2,85.21,USD,False,False,3971.86,3886.65
txn00000001508,2024-03-23,18:41:11,20240323,14,14,24,501,1,1,29.84,USD,False,False,3886.65,3856.81
txn00000001509,2024-03-26,12:26:26,20240326,14,14,50,501,3,2,51.87,USD,False,False,3856.81,3804.94
txn00000001510,2024-04-02,10:20:29,20240402,14,14,32,501,1,1,31.17,USD,False,False,3804.94,3773.77
txn00000001511,2024-04-03,15:17:47,20240403,14,14,50,501,3,2,124.79,USD,False,False,3773.77,3648.98
txn00000001512,2024-04-05,09:00:00,20240405,14,14,0,501,4,4,1006.66,USD,True,True,3648.98,4655.64
txn00000001513,2024-04-05,09:30:00,20240405,14,14,0,501,2,7,285.36,USD,True,False,4655.64,4941.0
txn00000001514,2024-04-06,18:21:54,20240406,14,14,12,501,1,1,12.51,USD,False,False,4941.0,4928.49
txn00000001515,2024-04-09,12:35:04,20240409,14,14,27,501,1,1,25.92,USD,False,False,4928.49,4902.57
txn00000001516,2024-04-12,15:59:38,20240412,14,14,14,501,1,1,28.89,USD,False,False,4902.57,4873.68
txn00000001517,2024-04-12,15:28:01,20240412,14,14,49,501,3,2,147.36,USD,False,False,4873.68,4726.32
txn00000001518,2024-04-13,12:25:23,20240413,14,14,53,501,1,1,25.65,USD,False,False,4726.32,4700.67
txn00000001519,2024-04-14,15:25:45,20240414,14,14,12,501,1,1,14.72,USD,False,False,4700.67,4685.95
txn00000001520,2024-04-16,18:06:30,20240416,14,14,53,501,2,1,18.48,USD,False,False,4685.95,4667.47
txn00000001521,2024-04-19,21:24:16,20240419,14,14,16,501,2,1,40.71,USD,False,False,4667.47,4626.76
txn00000001522,2024-04-24,11:13:34,20240424,14,14,53,501,1,1,24.71,USD,False,False,4626.76,4602.05
txn00000001523,2024-04-26,16:53:40,20240426,14,14,31,501,1,1,12.37,USD,False,False,4602.05,4589.68
txn00000001524,2024-04-27,12:35:32,20240427,14,14,22,501,3,2,83.88,USD,False,False,4589.68,4505.8
txn00000001525,2024-04-30,17:46:05,20240430,14,14,25,501,2,1,13.12,USD,False,False,4505.8,4492.68
txn00000001526,2024-05-04,14:33:12,20240504,14,14,13,501,2,1,33.52,USD,False,False,4492.68,4459.16
txn00000001527,2024-05-05,09:00:00,20240505,14,14,0,501,4,4,1006.66,USD,True,True,4459.16,5465.82
txn00000001528,2024-05-05,09:30:00,20240505,14,14,0,501,2,7,285.36,USD,True,False,5465.82,5751.18
txn00000001529,2024-05-05,16:57:55,20240505,14,14,49,501,3,2,103.42,USD,False,False,5751.18,5647.76
txn00000001530,2024-05-08,16:17:28,20240508,14,14,24,501,2,1,29.85,USD,False,False,5647.76,5617.91
txn00000001531,2024-05-09,18:24:51,20240509,14,14,54,501,2,1,16.53,USD,False,False,5617.91,5601.38
txn00000001532,2024-05-13,14:01:41,20240513,14,14,54,501,1,1,9.52,USD,False,False,5601.38,5591.86
txn00000001533,2024-05-14,11:45:13,20240514,14,14,24,501,4,1,20.96,USD,False,False,5591.86,5570.9
txn00000001534,2024-05-17,15:06:36,20240517,14,14,3,501,1,1,30.36,USD,False,False,5570.9,5540.54
txn00000001535,2024-05-25,22:43:13,20240525,14,14,27,501,1,1,15.54,USD,False,False,5540.54,5525.0
txn00000001536,2024-05-27,18:10:50,20240527,14,14,15,501,1,1,16.11,USD,False,False,5525.0,5508.89
txn00000001537,2024-05-28,18:39:54,20240528,14,14,32,501,4,1,34.92,USD,False,False,5508.89,5473.97
txn00000001538,2024-05-31,17:52:24,20240531,14,14,2,501,1,1,41.01,USD,False,False,5473.97,5432.96
txn00000001539,2024-06-05,09:00:00,20240605,14,14,0,501,4,4,1006.66,USD,True,True,5432.96,6439.62
txn00000001540,2024-06-05,09:30:00,20240605,14,14,0,501,2,7,285.36,USD,True,False,6439.62,6724.98
txn00000001541,2024-06-08,22:01:04,20240608,14,14,53,501,2,1,19.57,USD,False,False,6724.98,6705.41
txn00000001542,2024-06-09,20:11:07,20240609,14,14,10,501,3,2,59.91,USD,False,False,6705.41,6645.5
txn00000001543,2024-06-09,13:38:37,20240609,14,14,25,501,2,1,27.68,USD,False,False,6645.5,6617.82
txn00000001544,2024-06-11,21:21:56,20240611,14,14,24,501,1,1,34.04,USD,False,False,6617.82,6583.78
txn00000001545,2024-06-11,18:20:46,20240611,14,14,54,501,1,1,8.5,USD,False,False,6583.78,6575.28
txn00000001546,2024-06-13,11:09:55,20240613,14,14,25,501,2,1,30.04,USD,False,False,6575.28,6545.24
txn00000001547,2024-06-18,12:26:51,20240618,14,14,13,501,1,1,36.56,USD,False,False,6545.24,6508.68
txn00000001548,2024-06-21,13:53:13,20240621,14,14,3,501,1,1,8.48,USD,False,False,6508.68,6500.2
txn00000001549,2024-06-28,14:57:01,20240628,14,14,50,501,3,2,77.88,USD,False,False,6500.2,6422.32
txn00000001550,2024-06-28,14:29:53,20240628,14,14,49,501,3,2,76.55,USD,False,False,6422.32,6345.77
txn00000001551,2024-06-30,18:30:02,20240630,14,14,50,501,3,2,87.19,USD,False,False,6345.77,6258.58
txn00000001552,2024-07-02,17:27:38,20240702,14,14,26,501,2,1,20.46,USD,False,False,6258.58,6238.12
txn00000001553,2024-07-05,09:00:00,20240705,14,14,0,501,4,4,1006.66,USD,True,True,6238.12,7244.78
txn00000001554,2024-07-05,09:30:00,20240705,14,14,0,501,2,7,285.36,USD,True,False,7244.78,7530.14
txn00000001555,2024-07-07,18:28:18,20240707,14,14,12,501,1,1,15.08,USD,False,False,7530.14,7515.06
txn00000001556,2024-07-08,18:28:55,20240708,14,14,36,501,1,1,16.71,USD,False,False,7515.06,7498.35
txn00000001557,2024-07-12,14:37:44,20240712,14,14,24,501,1,1,40.74,USD,False,False,7498.35,7457.61
txn00000001558,2024-07-14,14:46:52,20240714,14,14,49,501,3,2,106.17,USD,False,False,7457.61,7351.44
txn00000001559,2024-07-19,11:52:20,20240719,14,14,13,501,2,1,27.48,USD,False,False,7351.44,7323.96
txn00000001560,2024-07-27,13:35:27,20240727,14,14,27,501,1,1,22.45,USD,False,False,7323.96,7301.51
txn00000001561,2024-07-28,15:51:43,20240728,14,14,53,501,1,1,9.31,USD,False,False,7301.51,7292.2
txn00000001562,2024-07-30,10:00:00,20240730,14,14,54,501,2,1,10.91,USD,False,False,7292.2,7281.29
txn00000001563,2024-07-31,14:50:46,20240731,14,14,12,501,1,1,22.74,USD,False,False,7281.29,7258.55
txn00000001564,2024-08-02,10:53:15,20240802,14,14,24,501,1,1,40.12,USD,False,False,7258.55,7218.43
txn00000001565,2024-08-05,09:00:00,20240805,14,14,0,501,4,4,1006.66,USD,True,True,7218.43,8225.09
txn00000001566,2024-08-05,09:30:00,20240805,14,14,0,501,2,7,285.36,USD,True,False,8225.09,8510.45
txn00000001567,2024-08-08,11:51:01,20240808,14,14,24,501,1,1,32.53,USD,False,False,8510.45,8477.92
txn00000001568,2024-08-09,11:13:05,20240809,14,14,24,501,2,1,34.51,USD,False,False,8477.92,8443.41
txn00000001569,2024-08-10,16:17:55,20240810,14,14,24,501,1,1,34.55,USD,False,False,8443.41,8408.86
txn00000001570,2024-08-11,11:59:47,20240811,14,14,53,501,2,1,13.04,USD,False,False,8408.86,8395.82
txn00000001571,2024-08-12,14:14:34,20240812,14,14,22,501,3,2,56.29,USD,False,False,8395.82,8339.53
txn00000001572,2024-08-23,10:00:00,20240823,14,14,54,501,2,1,18.54,USD,False,False,8339.53,8320.99
txn00000001573,2024-08-26,15:56:28,20240826,14,14,10,501,3,2,109.0,USD,False,False,8320.99,8211.99
txn00000001574,2024-08-27,21:14:13,20240827,14,14,49,501,3,2,153.55,USD,False,False,8211.99,8058.44
txn00000001575,2024-08-30,10:00:00,20240830,14,14,16,501,1,1,42.12,USD,False,False,8058.44,8016.32
txn00000001576,2024-09-04,12:52:47,20240904,14,14,39,501,1,1,18.4,USD,False,False,8016.32,7997.92
txn00000001577,2024-09-04,12:25:24,20240904,14,14,50,501,3,2,73.09,USD,False,False,7997.92,7924.83
txn00000001578,2024-09-05,09:00:00,20240905,14,14,0,501,4,4,1006.66,USD,True,True,7924.83,8931.49
txn00000001579,2024-09-05,09:30:00,20240905,14,14,0,501,2,7,285.36,USD,True,False,8931.49,9216.85
txn00000001580,2024-09-05,18:35:06,20240905,14,14,53,501,1,1,28.58,USD,False,False,9216.85,9188.27
txn00000001581,2024-09-08,10:04:56,20240908,14,14,12,501,1,1,12.47,USD,False,False,9188.27,9175.8
txn00000001582,2024-09-14,10:00:00,20240914,14,14,12,501,1,1,42.09,USD,False,False,9175.8,9133.71
txn00000001583,2024-09-16,21:46:39,20240916,14,14,13,501,2,1,38.78,USD,False,False,9133.71,9094.93
txn00000001584,2024-09-18,11:37:08,20240918,14,14,53,501,1,1,20.26,USD,False,False,9094.93,9074.67
txn00000001585,2024-09-18,20:25:21,20240918,14,14,12,501,1,1,23.38,USD,False,False,9074.67,9051.29
txn00000001586,2024-09-20,18:10:33,20240920,14,14,24,501,1,1,33.54,USD,False,False,9051.29,9017.75
txn00000001587,2024-09-24,20:57:08,20240924,14,14,54,501,1,1,15.18,USD,False,False,9017.75,9002.57
txn00000001588,2024-10-02,13:33:15,20241002,14,14,22,501,3,2,103.49,USD,False,False,9002.57,8899.08
txn00000001589,2024-10-05,09:00:00,20241005,14,14,0,501,4,4,1006.66,USD,True,True,8899.08,9905.74
txn00000001590,2024-10-05,09:30:00,20241005,14,14,0,501,2,7,285.36,USD,True,False,9905.74,10191.1
txn00000001591,2024-10-05,16:15:00,20241005,14,14,53,501,2,1,16.93,USD,False,False,10191.1,10174.17
txn00000001592,2024-10-11,23:00:00,20241011,14,14,14,501,2,1,24.54,USD,False,False,10174.17,10149.63
txn00000001593,2024-10-11,16:19:37,20241011,14,14,25,501,4,1,17.43,USD,False,False,10149.63,10132.2
txn00000001594,2024-10-11,15:58:14,20241011,14,14,50,501,3,2,66.82,USD,False,False,10132.2,10065.38
txn00000001595,2024-10-14,13:10:11,20241014,14,14,14,501,1,1,28.88,USD,False,False,10065.38,10036.5
txn00000001596,2024-10-18,17:27:58,20241018,14,14,32,501,1,1,36.93,USD,False,False,10036.5,9999.57
txn00000001597,2024-10-23,18:29:39,20241023,14,14,31,501,2,1,38.81,USD,False,False,9999.57,9960.76
txn00000001598,2024-10-27,17:37:24,20241027,14,14,22,501,3,2,105.92,USD,False,False,9960.76,9854.84
txn00000001599,2024-10-27,10:00:00,20241027,14,14,53,501,2,1,19.24,USD,False,False,9854.84,9835.6
txn00000001600,2024-10-30,15:37:39,20241030,14,14,32,501,1,1,37.75,USD,False,False,9835.6,9797.85
txn00000001601,2024-10-31,13:46:28,20241031,14,14,1,501,1,1,36.24,USD,False,False,9797.85,9761.61
txn00000001602,2024-11-02,11:45:53,20241102,14,14,53,501,1,1,33.82,USD,False,False,9761.61,9727.79
txn00000001603,2024-11-05,09:00:00,20241105,14,14,0,501,4,4,1006.66,USD,True,True,9727.79,10734.45
txn00000001604,2024-11-05,09:30:00,20241105,14,14,0,501,2,7,285.36,USD,True,False,10734.45,11019.81
txn00000001605,2024-11-08,18:09:53,20241108,14,14,53,501,2,1,40.6,USD,False,False,11019.81,10979.21
txn00000001606,2024-11-09,10:58:07,20241109,14,14,24,501,1,1,42.43,USD,False,False,10979.21,10936.78
txn00000001607,2024-11-11,10:00:00,20241111,14,14,54,501,2,1,28.11,USD,False,False,10936.78,10908.67
txn00000001608,2024-11-14,10:00:00,20241114,14,14,1,501,2,1,28.73,USD,False,False,10908.67,10879.94
txn00000001609,2024-11-15,17:51:35,20241115,14,14,12,501,1,1,18.22,USD,False,False,10879.94,10861.72
txn00000001610,2024-11-15,12:51:32,20241115,14,14,50,501,3,2,79.35,USD,False,False,10861.72,10782.37
txn00000001611,2024-11-16,17:12:25,20241116,14,14,49,501,3,2,57.85,USD,False,False,10782.37,10724.52
txn00000001612,2024-11-18,13:32:36,20241118,14,14,53,501,2,1,23.92,USD,False,False,10724.52,10700.6
txn00000001613,2024-11-23,22:49:50,20241123,14,14,25,501,2,1,43.32,USD,False,False,10700.6,10657.28
txn00000001614,2024-11-25,15:50:37,20241125,14,14,22,501,3,2,141.89,USD,False,False,10657.28,10515.39
txn00000001615,2024-11-28,14:09:01,20241128,14,14,12,501,1,1,41.28,USD,False,False,10515.39,10474.11
txn00000001616,2024-11-30,13:58:27,20241130,14,14,33,501,2,1,13.39,USD,False,False,10474.11,10460.72
txn00000001617,2024-12-05,09:00:00,20241205,14,14,0,501,4,4,1006.66,USD,True,True,10460.72,11467.38
txn00000001618,2024-12-05,09:30:00,20241205,14,14,0,501,2,7,285.36,USD,True,False,11467.38,11752.74
txn00000001619,2024-12-08,21:17:01,20241208,14,14,54,501,1,1,37.22,USD,False,False,11752.74,11715.52
txn00000001620,2024-12-14,10:00:00,20241214,14,14,53,501,1,1,20.18,USD,False,False,11715.52,11695.34
txn00000001621,2024-12-15,15:17:10,20241215,14,14,24,501,1,1,24.87,USD,False,False,11695.34,11670.47
txn00000001622,2024-12-17,12:28:13,20241217,14,14,1,501,1,1,38.53,USD,False,False,11670.47,11631.94
txn00000001623,2024-12-18,16:52:24,20241218,14,14,24,501,2,1,40.64,USD,False,False,11631.94,11591.3
txn00000001624,2024-12-19,19:41:08,20241219,14,14,2,501,1,1,40.51,USD,False,False,11591.3,11550.79
txn00000001625,2024-12-20,17:57:08,20241220,14,14,1,501,2,1,38.51,USD,False,False,11550.79,11512.28
txn00000001626,2024-12-23,23:00:00,20241223,14,14,1,501,1,1,34.9,USD,False,False,11512.28,11477.38
txn00000001627,2024-12-24,17:53:51,20241224,14,14,10,501,3,2,136.1,USD,False,False,11477.38,11341.28
txn00000001628,2024-12-24,13:45:41,20241224,14,14,24,501,2,1,17.26,USD,False,False,11341.28,11324.02
txn00000001629,2024-01-05,20:22:40,20240105,15,15,2,501,1,1,9.11,USD,False,False,307.33,298.22
txn00000001630,2024-01-06,20:12:00,20240106,15,15,9,501,1,1,13.29,USD,False,False,298.22,284.93
txn00000001631,2024-01-07,23:00:00,20240107,15,15,34,501,1,1,6.11,USD,False,False,284.93,278.82
txn00000001632,2024-01-11,20:16:04,20240111,15,15,33,501,1,1,7.25,USD,False,False,278.82,271.57
txn00000001633,2024-01-14,16:12:46,20240114,15,15,14,501,2,1,4.42,USD,False,False,271.57,267.15
txn00000001634,2024-01-17,10:19:11,20240117,15,15,12,501,1,1,11.48,USD,False,False,267.15,255.67
txn00000001635,2024-01-18,21:58:32,20240118,15,15,14,501,1,1,12.29,USD,False,False,255.67,243.38
txn00000001636,2024-01-28,09:00:00,20240128,15,15,0,501,4,4,384.17,USD,True,True,243.38,627.55
txn00000001637,2024-01-28,16:33:55,20240128,15,15,54,501,1,1,12.61,USD,False,False,627.55,614.94
txn00000001638,2024-02-04,10:16:30,20240204,15,15,2,501,1,1,12.31,USD,False,False,614.94,602.63
txn00000001639,2024-02-07,19:46:36,20240207,15,15,26,501,1,1,9.33,USD,False,False,602.63,593.3
txn00000001640,2024-02-17,18:27:42,20240217,15,15,34,501,2,1,7.16,USD,False,False,593.3,586.14
txn00000001641,2024-02-19,17:08:14,20240219,15,15,34,501,2,1,10.85,USD,False,False,586.14,575.29
txn00000001642,2024-02-19,22:55:40,20240219,15,15,26,501,1,1,2.92,USD,False,False,575.29,572.37
txn00000001643,2024-02-20,18:25:00,20240220,15,15,14,501,1,1,13.78,USD,False,False,572.37,558.59
txn00000001644,2024-02-27,19:32:01,20240227,15,15,9,501,1,1,7.79,USD,False,False,558.59,550.8
txn00000001645,2024-02-28,09:00:00,20240228,15,15,0,501,4,4,384.17,USD,True,True,550.8,934.97
txn00000001646,2024-03-05,15:44:07,20240305,15,15,2,501,2,1,11.91,USD,False,False,934.97,923.06
txn00000001647,2024-03-11,19:17:29,20240311,15,15,34,501,1,1,12.63,USD,False,False,923.06,910.43
txn00000001648,2024-03-13,21:30:02,20240313,15,15,47,501,1,1,10.9,USD,False,False,910.43,899.53
txn00000001649,2024-03-28,09:00:00,20240328,15,15,0,501,4,4,384.17,USD,True,True,899.53,1283.7
txn00000001650,2024-04-14,15:39:58,20240414,15,15,15,501,1,1,10.99,USD,False,False,1283.7,1272.71
txn00000001651,2024-04-15,23:00:00,20240415,15,15,34,501,1,1,13.38,USD,False,False,1272.71,1259.33
txn00000001652,2024-04-16,20:44:24,20240416,15,15,12,501,2,1,10.54,USD,False,False,1259.33,1248.79
txn00000001653,2024-04-18,20:04:05,20240418,15,15,37,501,1,1,12.56,USD,False,False,1248.79,1236.23
txn00000001654,2024-04-19,11:23:24,20240419,15,15,47,501,2,1,11.63,USD,False,False,1236.23,1224.6
txn00000001655,2024-04-21,11:26:57,20240421,15,15,34,501,2,1,11.57,USD,False,False,1224.6,1213.03
txn00000001656,2024-04-22,20:32:14,20240422,15,15,13,501,1,1,2.47,USD,False,False,1213.03,1210.56
txn00000001657,2024-04-28,09:00:00,20240428,15,15,0,501,4,4,384.17,USD,True,True,1210.56,1594.73
txn00000001658,2024-05-01,14:59:56,20240501,15,15,34,501,2,1,10.78,USD,False,False,1594.73,1583.95
txn00000001659,2024-05-02,12:03:27,20240502,15,15,14,501,2,1,7.39,USD,False,False,1583.95,1576.56
txn00000001660,2024-05-07,22:14:16,20240507,15,15,14,501,1,1,8.85,USD,False,False,1576.56,1567.71
txn00000001661,2024-05-14,10:00:00,20240514,15,15,37,501,2,1,13.27,USD,False,False,1567.71,1554.44
txn00000001662,2024-05-16,13:13:20,20240516,15,15,14,501,1,1,8.36,USD,False,False,1554.44,1546.08
txn00000001663,2024-05-26,10:00:00,20240526,15,15,27,501,1,1,10.16,USD,False,False,1546.08,1535.92
txn00000001664,2024-05-28,09:00:00,20240528,15,15,0,501,4,4,384.17,USD,True,True,1535.92,1920.09
txn00000001665,2024-05-31,18:30:26,20240531,15,15,14,501,1,1,10.74,USD,False,False,1920.09,1909.35
txn00000001666,2024-06-08,12:16:39,20240608,15,15,2,501,1,1,14.75,USD,False,False,1909.35,1894.6
txn00000001667,2024-06-10,19:37:37,20240610,15,15,34,501,1,1,12.49,USD,False,False,1894.6,1882.11
txn00000001668,2024-06-12,23:00:00,20240612,15,15,27,501,1,1,10.62,USD,False,False,1882.11,1871.49
txn00000001669,2024-06-14,17:06:32,20240614,15,15,33,501,1,1,11.83,USD,False,False,1871.49,1859.66
txn00000001670,2024-06-17,16:10:25,20240617,15,15,21,501,1,1,12.71,USD,False,False,1859.66,1846.95
txn00000001671,2024-06-21,19:16:05,20240621,15,15,2,501,2,1,10.57,USD,False,False,1846.95,1836.38
txn00000001672,2024-06-25,18:40:45,20240625,15,15,33,501,2,1,2.16,USD,False,False,1836.38,1834.22
txn00000001673,2024-06-28,09:00:00,20240628,15,15,0,501,4,4,384.17,USD,True,True,1834.22,2218.39
txn00000001674,2024-06-29,15:24:50,20240629,15,15,24,501,1,1,4.95,USD,False,False,2218.39,2213.44
txn00000001675,2024-06-30,12:50:35,20240630,15,15,33,501,2,1,5.6,USD,False,False,2213.44,2207.84
txn00000001676,2024-07-04,16:47:32,20240704,15,15,33,501,1,1,11.08,USD,False,False,2207.84,2196.76
txn00000001677,2024-07-06,11:58:32,20240706,15,15,34,501,1,1,12.62,USD,False,False,2196.76,2184.14
txn00000001678,2024-07-10,15:09:43,20240710,15,15,36,501,1,1,11.37,USD,False,False,2184.14,2172.77
txn00000001679,2024-07-18,20:52:13,20240718,15,15,33,501,1,1,7.52,USD,False,False,2172.77,2165.25
txn00000001680,2024-07-20,21:54:50,20240720,15,15,26,501,2,1,12.31,USD,False,False,2165.25,2152.94
txn00000001681,2024-07-21,19:49:55,20240721,15,15,33,501,1,1,13.77,USD,False,False,2152.94,2139.17
txn00000001682,2024-07-24,13:45:16,20240724,15,15,33,501,1,1,11.46,USD,False,False,2139.17,2127.71
txn00000001683,2024-07-28,09:00:00,20240728,15,15,0,501,4,4,384.17,USD,True,True,2127.71,2511.88
txn00000001684,2024-08-02,18:24:34,20240802,15,15,34,501,2,1,10.88,USD,False,False,2511.88,2501.0
txn00000001685,2024-08-02,15:11:07,20240802,15,15,14,501,2,1,1.95,USD,False,False,2501.0,2499.05
txn00000001686,2024-08-07,20:35:02,20240807,15,15,34,501,1,1,8.56,USD,False,False,2499.05,2490.49
txn00000001687,2024-08-09,21:48:47,20240809,15,15,26,501,1,1,11.13,USD,False,False,2490.49,2479.36
txn00000001688,2024-08-10,19:25:48,20240810,15,15,14,501,1,1,6.67,USD,False,False,2479.36,2472.69
txn00000001689,2024-08-10,16:40:54,20240810,15,15,9,501,2,1,6.36,USD,False,False,2472.69,2466.33
txn00000001690,2024-08-15,11:14:01,20240815,15,15,36,501,1,1,12.2,USD,False,False,2466.33,2454.13
txn00000001691,2024-08-16,19:35:21,20240816,15,15,48,501,2,1,9.76,USD,False,False,2454.13,2444.37
